WKT,id,area_m2,cell_size_m,grid_id
"POLYGON ((-71.9002678826233 -43.1049836356964,-71.8991821403892 -43.0819912126644,-71.9344237252077 -43.0810921872984,-71.9346723728801 -43.0813597970882,-71.9351107092389 -43.0818470486732,-71.9360801087653 -43.0829561554103,-71.9366770727103 -43.0954408954543,-71.9360226567131 -43.0958641018887,-71.9355102406169 -43.0961095538022,-71.9350159143055 -43.0965650218077,-71.9345703415455 -43.0970607528625,-71.9343262983755 -43.0971410674488,-71.9339234186783 -43.097574185731,-71.9336060171261 -43.097971735229,-71.9333555509791 -43.0984138718006,-71.9333186458741 -43.0986998250226,-71.9332204131465 -43.0993074725338,-71.9331649650093 -43.0997988992527,-71.9331274267051 -43.1007327349543,-71.9330900693039 -43.1014028885547,-71.9330895265814 -43.1019346322944,-71.932900297254 -43.1021221445323,-71.9325220191576 -43.1022560169797,-71.9320281403114 -43.1022423105776,-71.9314489623317 -43.1021838898964,-71.9308452701143 -43.1021656390321,-71.9291260885751 -43.1018741802412,-71.9284555454715 -43.1017307536018,-71.9263285763416 -43.1007910673022,-71.9254323394802 -43.100732468471,-71.9229078827651 -43.1007754398283,-71.9222005101487 -43.100810729332,-71.9201815946509 -43.1013052425873,-71.9193824916021 -43.1015728337173,-71.9182787237218 -43.1016301294173,-71.9164125672827 -43.1018566446342,-71.9155401827713 -43.1021643048508,-71.9141064961571 -43.1026591557796,-71.9129297084791 -43.1026001809839,-71.9114050973524 -43.1027866772973,-71.9095635951848 -43.1027361193788,-71.9081360322257 -43.1032085637761,-71.9066900990022 -43.1037435756915,-71.9052987980259 -43.1043724782423,-71.9039453040479 -43.1042194254809,-71.9026889610807 -43.1043121552906,-71.9020240597696 -43.1044635261852,-71.9013589761073 -43.104748907842,-71.9002678826233 -43.1049836356964))","87,1741",6745354.52342095,"3000","87,1741"
"POLYGON ((-71.8916248747334 -43.1091950691079,-71.8636314508364 -43.1098996305154,-71.8623734400699 -43.0829185993578,-71.8991821403892 -43.0819912126644,-71.9002678826233 -43.1049836356964,-71.8999315562912 -43.1050559874086,-71.8981989950732 -43.1054744873108,-71.8968992964238 -43.1059915745258,-71.8957401744992 -43.1062541677042,-71.8926776582298 -43.1070154109511,-71.8923535198805 -43.1075691291258,-71.8923341602252 -43.1081410247336,-71.8917656733606 -43.1089358256636,-71.8916248747334 -43.1091950691079))","88,1741",8757157.97448652,"3000","88,1741"
"POLYGON ((-71.8636314508364 -43.1098996305154,-71.8268048888919 -43.1108160515583,-71.8255630034094 -43.0838341615653,-71.8623734400699 -43.0829185993578,-71.8636314508364 -43.1098996305154))","89,1741",8979337.88491315,"3000","89,1741"
"POLYGON ((-71.8268048888919 -43.1108160515583,-71.7899766099906 -43.1117206355151,-71.7887508525949 -43.0847378977549,-71.8255630034094 -43.0838341615653,-71.8268048888919 -43.1108160515583))","90,1741",8979640.83207303,"3000","90,1741"
"POLYGON ((-71.7899766099906 -43.1117206355151,-71.7531466363622 -43.1126133808712,-71.75193700982 -43.0856298064145,-71.7887508525949 -43.0847378977549,-71.7899766099906 -43.1117206355151))","91,1741",8979939.84105136,"3000","91,1741"
"POLYGON ((-71.7531466363622 -43.1126133808712,-71.716314990243 -43.1134942861317,-71.7151214972849 -43.0865098860516,-71.75193700982 -43.0856298064145,-71.7531466363622 -43.1126133808712))","92,1741",8980234.91131559,"3000","92,1741"
"POLYGON ((-71.716314990243 -43.1134942861317,-71.6794816938756 -43.1143633498214,-71.678304337196 -43.0873781351932,-71.7151214972849 -43.0865098860516,-71.716314990243 -43.1134942861317))","93,1741",8980526.04235118,"3000","93,1741"
"POLYGON ((-71.6794816938756 -43.1143633498214,-71.6426467695088 -43.1152205704847,-71.6414855517661 -43.0882345523862,-71.678304337196 -43.0873781351932,-71.6794816938756 -43.1143633498214))","94,1741",8980813.2336447,"3000","94,1741"
"POLYGON ((-71.6426467695088 -43.1152205704847,-71.605810239398 -43.1160659466861,-71.6046651632143 -43.089079136197,-71.6414855517661 -43.0882345523862,-71.6426467695088 -43.1152205704847))","95,1741",8981096.48470621,"3000","95,1741"
"POLYGON ((-71.605810239398 -43.1160659466861,-71.5689721258043 -43.1168994770093,-71.5678431937657 -43.089911885212,-71.6046651632143 -43.089079136197,-71.605810239398 -43.1160659466861))","96,1741",8981375.79502537,"3000","96,1741"
"POLYGON ((-71.5689721258043 -43.1168994770093,-71.5321324509953 -43.117721160058,-71.5310196656515 -43.0907327980368,-71.5678431937657 -43.089911885212,-71.5689721258043 -43.1168994770093))","97,1741",8981651.16412258,"3000","97,1741"
"POLYGON ((-71.5321324509953 -43.117721160058,-71.4952912372443 -43.1185309944558,-71.4941946011088 -43.0915418732973,-71.5310196656515 -43.0907327980368,-71.5321324509953 -43.117721160058))","98,1741",8981922.5915147,"3000","98,1741"
"POLYGON ((-71.4952912372443 -43.1185309944558,-71.4584485068305 -43.1193289788457,-71.4573680223807 -43.0923391096386,-71.4941946011088 -43.0915418732973,-71.4952912372443 -43.1185309944558))","99,1741",8982190.07672906,"3000","99,1741"
"POLYGON ((-71.4584485068305 -43.1193289788457,-71.4216042820391 -43.1201151118907,-71.4205399517162 -43.0931245057258,-71.4573680223807 -43.0923391096386,-71.4584485068305 -43.1193289788457))","100,1741",8982453.61929026,"3000","100,1741"
"POLYGON ((-71.4216042820391 -43.1201151118907,-71.3847585851609 -43.1208893922734,-71.3837104113696 -43.0938980602436,-71.4205399517162 -43.0931245057258,-71.4216042820391 -43.1201151118907))","101,1741",8982713.21874025,"3000","101,1741"
"POLYGON ((-71.3847585851609 -43.1208893922734,-71.3479114384923 -43.1216518186964,-71.3468794236012 -43.0946597718966,-71.3837104113696 -43.0938980602436,-71.3847585851609 -43.1208893922734))","102,1741",8982968.87463758,"3000","102,1741"
"POLYGON ((-71.3479114384923 -43.1216518186964,-71.3110628643354 -43.1224023898818,-71.3100470106768 -43.095409639409,-71.3468794236012 -43.0946597718966,-71.3479114384923 -43.1216518186964))","103,1741",8983220.58651231,"3000","103,1741"
"POLYGON ((-71.3110628643354 -43.1224023898818,-71.2742128849977 -43.1231411045716,-71.2732131948675 -43.0961476615248,-71.3100470106768 -43.095409639409,-71.3110628643354 -43.1224023898818))","104,1741",8983468.35393955,"3000","104,1741"
"POLYGON ((-71.2447305194822 -43.0967102112112,-71.2732131948675 -43.0961476615248,-71.2742128849977 -43.1231411045716,-71.2377715413185 -43.1238599394643,-71.2447305194822 -43.0967102112112))","105,1741",7915191.16875974,"3000","105,1741"
"MULTIPOLYGON (((-71.9348129201415 -43.0564251800823,-71.9347006101015 -43.054072563986,-71.9354936589074 -43.0540522067421,-71.9354507225047 -43.0541358120191,-71.9352428612872 -43.0548014522133,-71.9348208971559 -43.0562310013408,-71.9348129201415 -43.0564251800823)),((-71.9356610315155 -43.0741851737801,-71.9352608780457 -43.065806987634,-71.9366737359851 -43.0675945861994,-71.9369344205748 -43.0688502406467,-71.936951606574 -43.0699941503954,-71.9373894874183 -43.0708656486885,-71.937450000132 -43.0713080073826,-71.9372971354062 -43.0718038846169,-71.937052913497 -43.0722237726018,-71.9367414850548 -43.0727910434736,-71.9359603346598 -43.0737602082274,-71.9356795686782 -43.0741622190742,-71.9356610315155 -43.0741851737801)))","86,1742",99254.8847765374,"3000","86,1742"
"POLYGON ((-71.9344237252077 -43.0810921872984,-71.8991821403892 -43.0819912126644,-71.8979097657001 -43.0550108934132,-71.9347006101015 -43.054072563986,-71.9348129201415 -43.0564251800823,-71.9348021733321 -43.0566867800133,-71.9347033079057 -43.0579422362468,-71.9346109550861 -43.0588760378936,-71.9345540599464 -43.0607391998956,-71.9343091122295 -43.0619052747465,-71.9341739748161 -43.062928398679,-71.9343068508944 -43.0639963326114,-71.9348966065186 -43.0653460785017,-71.9352608780457 -43.065806987634,-71.9356610315155 -43.0741851737801,-71.9351241867605 -43.074849943859,-71.9347882435302 -43.075569128933,-71.9347635497887 -43.0758551219726,-71.9347448259615 -43.076292935038,-71.934786796278 -43.0769408910486,-71.9347614693635 -43.0777942944219,-71.9345964825555 -43.0782320323135,-71.9344190130941 -43.0788842791328,-71.9339060516027 -43.0797552696676,-71.9338747546828 -43.0804791207221,-71.9341426779234 -43.0807696679015,-71.9341365270887 -43.0807830835872,-71.9344237252077 -43.0810921872984))","87,1742",8861063.70916901,"3000","87,1742"
"POLYGON ((-71.8991821403892 -43.0819912126644,-71.8623734400699 -43.0829185993578,-71.8611171656455 -43.0559374109598,-71.8979097657001 -43.0550108934132,-71.8991821403892 -43.0819912126644))","88,1742",8979087.58458488,"3000","88,1742"
"POLYGON ((-71.8623734400699 -43.0829185993578,-71.8255630034094 -43.0838341615653,-71.8243228320819 -43.0568521150768,-71.8611171656455 -43.0559374109598,-71.8623734400699 -43.0829185993578))","89,1742",8979394.47523545,"3000","89,1742"
"POLYGON ((-71.8255630034094 -43.0838341615653,-71.7887508525949 -43.0847378977549,-71.7875267871606 -43.0577550042347,-71.8243228320819 -43.0568521150768,-71.8255630034094 -43.0838341615653))","90,1742",8979697.42814985,"3000","90,1742"
"POLYGON ((-71.7887508525949 -43.0847378977549,-71.75193700982 -43.0856298064145,-71.7507290530391 -43.0586460769238,-71.7875267871606 -43.0577550042347,-71.7887508525949 -43.0847378977549))","91,1742",8979996.44280416,"3000","91,1742"
"POLYGON ((-71.75193700982 -43.0856298064145,-71.7151214972849 -43.0865098860516,-71.7139296518816 -43.0595253316538,-71.7507290530391 -43.0586460769238,-71.75193700982 -43.0856298064145))","92,1742",8980291.51867289,"3000","92,1742"
"POLYGON ((-71.7151214972849 -43.0865098860516,-71.678304337196 -43.0873781351932,-71.6771286058584 -43.0603927669542,-71.7139296518816 -43.0595253316538,-71.7151214972849 -43.0865098860516))","93,1742",8980582.65523536,"3000","93,1742"
"POLYGON ((-71.678304337196 -43.0873781351932,-71.6414855517661 -43.0882345523862,-71.6403259371464 -43.0612483813741,-71.6771286058584 -43.0603927669542,-71.678304337196 -43.0873781351932))","94,1742",8980869.85198677,"3000","94,1742"
"POLYGON ((-71.6414855517661 -43.0882345523862,-71.6046651632143 -43.089079136197,-71.6035216679284 -43.0620921734822,-71.6403259371464 -43.0612483813741,-71.6414855517661 -43.0882345523862))","95,1742",8981153.10842707,"3000","95,1742"
"POLYGON ((-71.6046651632143 -43.089079136197,-71.5678431937657 -43.089911885212,-71.5667158203936 -43.0629241418671,-71.6035216679284 -43.0620921734822,-71.6046651632143 -43.089079136197))","96,1742",8981432.42405526,"3000","96,1742"
"POLYGON ((-71.5678431937657 -43.089911885212,-71.5310196656515 -43.0907327980368,-71.529908416737 -43.0637442851367,-71.5667158203936 -43.0629241418671,-71.5678431937657 -43.089911885212))","97,1742",8981707.79838365,"3000","97,1742"
"POLYGON ((-71.5310196656515 -43.0907327980368,-71.4941946011088 -43.0915418732973,-71.4930994791596 -43.0645526019189,-71.529908416737 -43.0637442851367,-71.5310196656515 -43.0907327980368))","98,1742",8981979.23093149,"3000","98,1742"
"POLYGON ((-71.4941946011088 -43.0915418732973,-71.4573680223807 -43.0923391096386,-71.4562890298684 -43.0653490908611,-71.4930994791596 -43.0645526019189,-71.4941946011088 -43.0915418732973))","99,1742",8982246.72122552,"3000","99,1742"
"POLYGON ((-71.4573680223807 -43.0923391096386,-71.4205399517162 -43.0931245057258,-71.4194770910761 -43.0661337506304,-71.4562890298684 -43.0653490908611,-71.4573680223807 -43.0923391096386))","100,1742",8982510.26879297,"3000","100,1742"
"POLYGON ((-71.4205399517162 -43.0931245057258,-71.3837104113696 -43.0938980602436,-71.382663685001 -43.0669065799137,-71.4194770910761 -43.0661337506304,-71.4205399517162 -43.0931245057258))","101,1742",8982769.8731772,"3000","101,1742"
"POLYGON ((-71.3837104113696 -43.0938980602436,-71.3468794236012 -43.0946597718966,-71.3458488338671 -43.0676675774175,-71.382663685001 -43.0669065799137,-71.3837104113696 -43.0938980602436))","102,1742",8983025.5339302,"3000","102,1742"
"POLYGON ((-71.3468794236012 -43.0946597718966,-71.3100470106768 -43.095409639409,-71.309032559904 -43.0684167418682,-71.3458488338671 -43.0676675774175,-71.3468794236012 -43.0946597718966))","103,1742",8983277.2505861,"3000","103,1742"
"POLYGON ((-71.3100470106768 -43.095409639409,-71.2732131948675 -43.0961476615248,-71.2722148853466 -43.0691540720115,-71.309032559904 -43.0684167418682,-71.3100470106768 -43.095409639409))","104,1742",8983525.02272245,"3000","104,1742"
"POLYGON ((-71.2516833221046 -43.0695600905498,-71.2722148853466 -43.0691540720115,-71.2732131948675 -43.0961476615248,-71.2447305194822 -43.0967102112112,-71.2516833221046 -43.0695600905498))","105,1742",5978168.40293799,"3000","105,1742"
"POLYGON ((-72.0073188576347 -43.0325644537401,-72.0069581073166 -43.0251826700375,-72.0156570910631 -43.0249535783064,-72.0154432528148 -43.0252081220671,-72.0153702764013 -43.0255745246633,-72.0152424998129 -43.0262447631918,-72.0147798631048 -43.0267765941057,-72.0144449122367 -43.0271742485492,-72.0139456502737 -43.0277417870684,-72.0136778878106 -43.0286444190717,-72.0130142229126 -43.0296051485181,-72.0127158942572 -43.0299224494458,-72.0124479498381 -43.03020840099,-72.0118146668209 -43.0306061702092,-72.0107793280541 -43.0310396359223,-72.0095491069314 -43.0317054996999,-72.0088121836216 -43.0319379352022,-72.0074966774311 -43.032469726097,-72.0073188576347 -43.0325644537401))","84,1743",389185.623669577,"3000","84,1743"
"POLYGON ((-71.9710786043139 -43.0446121801106,-71.9701869100568 -43.0261437169807,-72.0069581073166 -43.0251826700375,-72.0073188576347 -43.0325644537401,-72.0069850147778 -43.0327422959992,-72.0060654124645 -43.033720933936,-72.0050848559357 -43.0349050112374,-72.0041469804266 -43.0358344445511,-72.0033856270204 -43.0367057833563,-72.0026181222396 -43.0373983164421,-72.0018506155047 -43.0377021663734,-72.0002304075267 -43.0381490530935,-71.9991156277603 -43.0385377467414,-71.9983237852621 -43.0384885914504,-71.9974527199405 -43.0385332824505,-71.9954427126509 -43.037210626755,-71.9949005528102 -43.0367995507401,-71.9947544091404 -43.0366833760916,-71.9945351030675 -43.0365224539246,-71.993036763545 -43.0360532675272,-71.9914288980662 -43.0350389060569,-71.9906309761608 -43.0349360071029,-71.9889803211041 -43.0348152196829,-71.984710389585 -43.0353062743986,-71.9845154946332 -43.0352570660737,-71.9832973757348 -43.0350692121775,-71.9824627141128 -43.0354712229304,-71.9816282310715 -43.0357392000256,-71.9804585762719 -43.0361411811325,-71.9801234064396 -43.0366593867466,-71.980098987684 -43.0367041033964,-71.980658990652 -43.0379954944655,-71.9805430469699 -43.0387059110833,-71.9804881500628 -43.0390901528146,-71.9803600873876 -43.0395369695465,-71.9799271519406 -43.040698616938,-71.9793970832792 -43.0411989244443,-71.9791592258584 -43.0418958957277,-71.9791287475366 -43.0419674064878,-71.9792321205859 -43.0426019345567,-71.9794024192421 -43.0433794067495,-71.9794328070963 -43.0435000609639,-71.9793351318397 -43.0442328133258,-71.9790668864824 -43.0448314867993,-71.9787682529703 -43.0451621254793,-71.9782685702553 -43.0455283998563,-71.9778663815974 -43.0456980797368,-71.9770988120638 -43.0456622301343,-71.9765323812225 -43.0454610391136,-71.9763740191617 -43.0453939875225,-71.9758319156282 -43.0451168442072,-71.9747841535542 -43.0450316937741,-71.9741320701975 -43.0454291963378,-71.9737665049629 -43.0455631677751,-71.973102390647 -43.045764098885,-71.9723348995186 -43.0455628359962,-71.9717015324723 -43.0451650484129,-71.971104702886 -43.0446331360961,-71.9710786043139 -43.0446121801106))","85,1743",4209092.66339909,"3000","85,1743"
"POLYGON ((-71.9354936589074 -43.0540522067421,-71.9347006101015 -43.054072563986,-71.9334139158081 -43.0270929662398,-71.9701869100568 -43.0261437169807,-71.9710786043139 -43.0446121801106,-71.9696797776877 -43.0434889552974,-71.9695884303036 -43.0433772119346,-71.96871791549 -43.0421258930818,-71.9677984682569 -43.0414911583426,-71.9676157723319 -43.0413570382526,-71.9674452861842 -43.041222962148,-71.9662092813697 -43.0401502860153,-71.9656062908108 -43.0399400764241,-71.9646743528518 -43.0399085323748,-71.9633706840804 -43.0400377100109,-71.9628406770053 -43.0400374779665,-71.9620368010345 -43.0397557793681,-71.9614094724095 -43.0396482714344,-71.961007261466 -43.0398670714994,-71.9600750381103 -43.0401706174961,-71.9595450253078 -43.0402687157761,-71.9585460481627 -43.0402639098818,-71.958399796549 -43.0402995869932,-71.9573151627281 -43.0407996542502,-71.9566144720363 -43.0411032323391,-71.9557796467692 -43.0414022329592,-71.9553472190465 -43.041388670217,-71.9538239940756 -43.0417142483565,-71.9535069749201 -43.0420581823275,-71.9531769309479 -43.0434788845803,-71.9519761431305 -43.0444077988494,-71.9518544902903 -43.044224581488,-71.9515560109977 -43.0441395286023,-71.9507702854795 -43.0439693855391,-71.9505022863174 -43.0439335727862,-71.9501184221071 -43.0440361228026,-71.9484123732237 -43.044352603524,-71.9478090761725 -43.0445802517128,-71.9470777917212 -43.0448836980685,-71.9459809974451 -43.0452272589081,-71.9450242162525 -43.0455530164848,-71.9441343654549 -43.045990417977,-71.9435613609564 -43.0463520755289,-71.9430674998663 -43.0468031084126,-71.9428357647728 -43.0470889788188,-71.9424392278132 -43.0476070736431,-71.9419940276321 -43.0481206905748,-71.9416949055708 -43.0487326998394,-71.9416152180296 -43.0492420163323,-71.9412979148793 -43.0498316740627,-71.9407795377893 -43.0503854595193,-71.9405355900056 -43.0506355098452,-71.9401328993576 -43.0511670462582,-71.9397730823342 -43.0515466563356,-71.9392911548003 -43.0522121211392,-71.9387605632881 -43.0527078264348,-71.9382121517654 -43.0527655869827,-71.9367681685962 -43.0527871568474,-71.9363051409846 -43.0527645709847,-71.9357925444536 -43.05347021343,-71.9354936589074 -43.0540522067421))","86,1743",5960589.16294287,"3000","86,1743"
"POLYGON ((-71.9347006101015 -43.054072563986,-71.8979097657001 -43.0550108934132,-71.8966391466655 -43.028030416229,-71.9334139158081 -43.0270929662398,-71.9347006101015 -43.054072563986))","87,1743",8978833.33223237,"3000","87,1743"
"POLYGON ((-71.8979097657001 -43.0550108934132,-71.8611171656455 -43.0559374109598,-71.8598626247311 -43.0289560653819,-71.8966391466655 -43.028030416229,-71.8979097657001 -43.0550108934132))","88,1743",8979144.16598445,"3000","88,1743"
"POLYGON ((-71.8611171656455 -43.0559374109598,-71.8243228320819 -43.0568521150768,-71.8230843721134 -43.0298699121521,-71.8598626247311 -43.0289560653819,-71.8611171656455 -43.0559374109598))","89,1743",8979451.06246684,"3000","89,1743"
"POLYGON ((-71.8243228320819 -43.0568521150768,-71.7875267871606 -43.0577550042347,-71.7863044109275 -43.0307719550125,-71.8230843721134 -43.0298699121521,-71.8243228320819 -43.0568521150768))","90,1743",8979754.02113816,"3000","90,1743"
"POLYGON ((-71.7875267871606 -43.0577550042347,-71.7507290530391 -43.0586460769238,-71.7495227632953 -43.0316621924556,-71.7863044109275 -43.0307719550125,-71.7875267871606 -43.0577550042347))","91,1743",8980053.04147053,"3000","91,1743"
"POLYGON ((-71.7507290530391 -43.0586460769238,-71.7139296518816 -43.0595253316538,-71.7127394513449 -43.0325406229936,-71.7495227632953 -43.0316621924556,-71.7507290530391 -43.0586460769238))","92,1743",8980348.12294646,"3000","92,1743"
"POLYGON ((-71.7139296518816 -43.0595253316538,-71.6771286058584 -43.0603927669542,-71.6759544972107 -43.0334072451584,-71.7127394513449 -43.0325406229936,-71.7139296518816 -43.0595253316538))","93,1743",8980639.26503983,"3000","93,1743"
"POLYGON ((-71.6771286058584 -43.0603927669542,-71.6403259371464 -43.0612483813741,-71.6391679230336 -43.0342620575013,-71.6759544972107 -43.0334072451584,-71.6771286058584 -43.0603927669542))","94,1743",8980926.46724341,"3000","94,1743"
"POLYGON ((-71.6403259371464 -43.0612483813741,-71.6035216679284 -43.0620921734822,-71.6023797509605 -43.0351050585932,-71.6391679230336 -43.0342620575013,-71.6403259371464 -43.0612483813741))","95,1743",8981209.72905866,"3000","95,1743"
"POLYGON ((-71.6035216679284 -43.0620921734822,-71.5667158203936 -43.0629241418671,-71.5655900031443 -43.035936247025,-71.6023797509605 -43.0351050585932,-71.6035216679284 -43.0620921734822))","96,1743",8981489.04999067,"3000","96,1743"
"POLYGON ((-71.5667158203936 -43.0629241418671,-71.529908416737 -43.0637442851367,-71.5287987017443 -43.0367556214068,-71.5655900031443 -43.035936247025,-71.5667158203936 -43.0629241418671))","97,1743",8981764.42955101,"3000","97,1743"
"POLYGON ((-71.529908416737 -43.0637442851367,-71.4930994791596 -43.0645526019189,-71.4920058689253 -43.0375631803685,-71.5287987017443 -43.0367556214068,-71.529908416737 -43.0637442851367))","98,1743",8982035.86725727,"3000","98,1743"
"POLYGON ((-71.4930994791596 -43.0645526019189,-71.4562890298684 -43.0653490908611,-71.4552115268582 -43.0383589225599,-71.4920058689253 -43.0375631803685,-71.4930994791596 -43.0645526019189))","99,1743",8982303.36263162,"3000","99,1743"
"POLYGON ((-71.4562890298684 -43.0653490908611,-71.4194770910761 -43.0661337506304,-71.4184156977198 -43.0391428466501,-71.4552115268582 -43.0383589225599,-71.4562890298684 -43.0653490908611))","100,1743",8982566.91520634,"3000","100,1743"
"POLYGON ((-71.4194770910761 -43.0661337506304,-71.382663685001 -43.0669065799137,-71.3816184036921 -43.039914951328,-71.4184156977198 -43.0391428466501,-71.4194770910761 -43.0661337506304))","101,1743",8982826.52452611,"3000","101,1743"
"POLYGON ((-71.382663685001 -43.0669065799137,-71.3458488338671 -43.0676675774175,-71.3448196669631 -43.0406752353023,-71.3816184036921 -43.039914951328,-71.382663685001 -43.0669065799137))","102,1743",8983082.19013177,"3000","102,1743"
