WKT,id,area_m2,cell_size_m,grid_id
"POLYGON ((-71.6616448137934 -40.3638475237432,-71.6618066910639 -40.3679600461088,-71.6500407524414 -40.3682304401566,-71.649688100919 -40.359230860352,-71.6576287809639 -40.3590485393732,-71.657530490471 -40.3598647762734,-71.6573799362993 -40.3607449657311,-71.6570132827408 -40.3615931734053,-71.6566422832489 -40.3621597855347,-71.6566245389974 -40.3622000177582,-71.6565979226183 -40.3628436686635,-71.6568209931581 -40.3637920139843,-71.657655605191 -40.3640134760608,-71.6581641209042 -40.3639881941779,-71.6586849481052 -40.3638600609905,-71.6595913466427 -40.3637420776082,-71.6607436244089 -40.3635308343652,-71.6613160500438 -40.363590665998,-71.6616448137934 -40.3638475237432))","274,5528",797871.14917402,"1000","274,5528"
"POLYGON ((-71.6500407524414 -40.3682304401566,-71.6382746548136 -40.3684996386558,-71.6379235646148 -40.3594999737376,-71.649688100919 -40.359230860352,-71.6500407524414 -40.3682304401566))","275,5528",998416.697623768,"1000","275,5528"
"POLYGON ((-71.6382746548136 -40.3684996386558,-71.6265083988827 -40.3687676415591,-71.6261588700878 -40.3597678919048,-71.6379235646148 -40.3594999737376,-71.6382746548136 -40.3684996386558))","276,5528",998427.647107562,"1000","276,5528"
"POLYGON ((-71.6265083988827 -40.3687676415591,-71.6147419853509 -40.3690344488198,-71.6143940180399 -40.3600346148067,-71.6261588700878 -40.3597678919048,-71.6265083988827 -40.3687676415591))","277,5528",998438.547867591,"1000","277,5528"
"POLYGON ((-71.6147419853509 -40.3690344488198,-71.6029754149207 -40.3693000603911,-71.6026290091729 -40.3603001423967,-71.6143940180399 -40.3600346148067,-71.6147419853509 -40.3690344488198))","278,5528",998449.399903366,"1000","278,5528"
"POLYGON ((-71.6029754149207 -40.3693000603911,-71.5912086882943 -40.3695644762267,-71.590863844189 -40.3605644746282,-71.6026290091729 -40.3603001423967,-71.6029754149207 -40.3693000603911))","279,5528",998460.203209593,"1000","279,5528"
"POLYGON ((-71.5912086882943 -40.3695644762267,-71.5794418061743 -40.3698276962802,-71.5790985237902 -40.3608276114552,-71.590863844189 -40.3605644746282,-71.5912086882943 -40.3695644762267))","280,5528",998470.957787851,"1000","280,5528"
"POLYGON ((-71.5794418061743 -40.3698276962802,-71.567674769263 -40.3700897205055,-71.5673330486786 -40.3610895528315,-71.5790985237902 -40.3608276114552,-71.5794418061743 -40.3698276962802))","281,5528",998481.663633392,"1000","281,5528"
"POLYGON ((-71.567674769263 -40.3700897205055,-71.5559075782632 -40.3703505488569,-71.5555674195566 -40.3613502987113,-71.5673330486786 -40.3610895528315,-71.567674769263 -40.3700897205055))","282,5528",998492.320744961,"1000","282,5528"
"POLYGON ((-71.5559075782632 -40.3703505488569,-71.5441402338773 -40.3706101812887,-71.5438016371262 -40.3616098490491,-71.5555674195566 -40.3613502987113,-71.5559075782632 -40.3703505488569))","283,5528",998502.929121427,"1000","283,5528"
"POLYGON ((-71.5441402338773 -40.3706101812887,-71.5323727368082 -40.3708686177555,-71.53203570209 -40.3618682037993,-71.5438016371262 -40.3616098490491,-71.5441402338773 -40.3706101812887))","284,5528",998513.488759288,"1000","284,5528"
"POLYGON ((-71.5323727368082 -40.3708686177555,-71.5206050877584 -40.371125858212,-71.5202696151502 -40.3621253629168,-71.53203570209 -40.3618682037993,-71.5323727368082 -40.3708686177555))","285,5528",998523.999656953,"1000","285,5528"
"POLYGON ((-71.5206050877584 -40.371125858212,-71.5088372874308 -40.3713819026132,-71.5085033770092 -40.3623813263567,-71.5202696151502 -40.3621253629168,-71.5206050877584 -40.371125858212))","286,5528",998534.461813824,"1000","286,5528"
"POLYGON ((-71.5088372874308 -40.3713819026132,-71.4970693365283 -40.3716367509144,-71.4967369883696 -40.3626360940741,-71.5085033770092 -40.3623813263567,-71.5088372874308 -40.3713819026132))","287,5528",998544.875225762,"1000","287,5528"
"POLYGON ((-71.4970693365283 -40.3716367509144,-71.4853012357537 -40.3718904030709,-71.4849704499339 -40.3628896660245,-71.4967369883696 -40.3626360940741,-71.4970693365283 -40.3716367509144))","288,5528",998555.239890282,"1000","288,5528"
"POLYGON ((-71.4853012357537 -40.3718904030709,-71.4735329858101 -40.3721428590384,-71.4732037624048 -40.3631420421635,-71.4849704499339 -40.3628896660245,-71.4853012357537 -40.3718904030709))","289,5528",998565.555809406,"1000","289,5528"
"POLYGON ((-71.4735329858101 -40.3721428590384,-71.4617645874003 -40.3723941187727,-71.4614369264848 -40.3633932224469,-71.4732037624048 -40.3631420421635,-71.4735329858101 -40.3721428590384))","290,5528",998575.822976494,"1000","290,5528"
"POLYGON ((-71.4617645874003 -40.3723941187727,-71.4499960412276 -40.3726441822297,-71.4496699428768 -40.3636432068308,-71.4614369264848 -40.3633932224469,-71.4617645874003 -40.3723941187727))","291,5528",998586.041390174,"1000","291,5528"
"POLYGON ((-71.4499960412276 -40.3726441822297,-71.438227347995 -40.3728930493658,-71.4379028122834 -40.3638919952715,-71.4496699428768 -40.3636432068308,-71.4499960412276 -40.3726441822297))","292,5528",998596.211051901,"1000","292,5528"
"POLYGON ((-71.438227347995 -40.3728930493658,-71.4264585084058 -40.3731407201374,-71.4261355354076 -40.3641395877254,-71.4379028122834 -40.3638919952715,-71.438227347995 -40.3728930493658))","293,5528",998606.33195565,"1000","293,5528"
"POLYGON ((-71.4264585084058 -40.3731407201374,-71.4146895231631 -40.3733871945011,-71.4143681129521 -40.3643859841491,-71.4261355354076 -40.3641395877254,-71.4264585084058 -40.3731407201374))","294,5528",998616.4041015,"1000","294,5528"
"POLYGON ((-71.4146895231631 -40.3733871945011,-71.4029203929702 -40.3736324724138,-71.40260054562 -40.3646311844997,-71.4143681129521 -40.3643859841491,-71.4146895231631 -40.3733871945011))","295,5528",998626.427488563,"1000","295,5528"
"POLYGON ((-71.4029203929702 -40.3736324724138,-71.3911511185305 -40.3738765538326,-71.3908328341142 -40.3648751887342,-71.40260054562 -40.3646311844997,-71.4029203929702 -40.3736324724138))","296,5528",998636.402113268,"1000","296,5528"
"POLYGON ((-71.3911511185305 -40.3738765538326,-71.3793817005475 -40.3741194387148,-71.3790649791378 -40.3651179968098,-71.3908328341142 -40.3648751887342,-71.3911511185305 -40.3738765538326))","297,5528",998646.327973404,"1000","297,5528"
"POLYGON ((-71.3793817005475 -40.3741194387148,-71.3676121397245 -40.3743611270177,-71.3672969813938 -40.3653596086841,-71.3790649791378 -40.3651179968098,-71.3793817005475 -40.3741194387148))","298,5528",998656.20506793,"1000","298,5528"
"POLYGON ((-71.3676121397245 -40.3743611270177,-71.3558424367651 -40.3746016186993,-71.3555288415855 -40.3656000243148,-71.3672969813938 -40.3653596086841,-71.3676121397245 -40.3743611270177))","299,5528",998666.033394929,"1000","299,5528"
"POLYGON ((-71.3558424367651 -40.3746016186993,-71.3440725923729 -40.3748409137172,-71.3437605604161 -40.3658392436599,-71.3555288415855 -40.3656000243148,-71.3558424367651 -40.3746016186993))","300,5528",998675.812951674,"1000","300,5528"
"POLYGON ((-71.3440725923729 -40.3748409137172,-71.3323026072514 -40.3750790120297,-71.3319921385888 -40.3660772666774,-71.3437605604161 -40.3658392436599,-71.3440725923729 -40.3748409137172))","301,5528",998685.543736811,"1000","301,5528"
"POLYGON ((-71.3323026072514 -40.3750790120297,-71.3205324821044 -40.3753159135952,-71.3202235768069 -40.3663140933257,-71.3319921385888 -40.3660772666774,-71.3323026072514 -40.3750790120297))","302,5528",998695.225747818,"1000","302,5528"
"POLYGON ((-71.3205324821044 -40.3753159135952,-71.3087622176355 -40.375551618372,-71.3084548757738 -40.3665497235634,-71.3202235768069 -40.3663140933257,-71.3205324821044 -40.3753159135952))","303,5528",998704.85898401,"1000","303,5528"
"POLYGON ((-71.3087622176355 -40.375551618372,-71.2969918145486 -40.3757861263189,-71.2966860361929 -40.3667841573492,-71.3084548757738 -40.3665497235634,-71.3087622176355 -40.375551618372))","304,5528",998714.443442882,"1000","304,5528"
"POLYGON ((-71.2969918145486 -40.3757861263189,-71.2852212735474 -40.376019437395,-71.2849170587678 -40.3670173946421,-71.2966860361929 -40.3667841573492,-71.2969918145486 -40.3757861263189))","305,5528",998723.979123111,"1000","305,5528"
"POLYGON ((-71.2852212735474 -40.376019437395,-71.2734505953359 -40.3762515515593,-71.2731479442019 -40.3672494354012,-71.2849170587678 -40.3670173946421,-71.2852212735474 -40.376019437395))","306,5528",998733.466022089,"1000","306,5528"
"POLYGON ((-71.2734505953359 -40.3762515515593,-71.261679780618 -40.3764824687712,-71.2613786931987 -40.367480279586,-71.2731479442019 -40.3672494354012,-71.2734505953359 -40.3762515515593))","307,5528",998742.904136994,"1000","307,5528"
"POLYGON ((-71.261679780618 -40.3764824687712,-71.2499088300977 -40.3767121889903,-71.2496093064621 -40.3677099271561,-71.2613786931987 -40.367480279586,-71.261679780618 -40.3764824687712))","308,5528",998752.293468214,"1000","308,5528"
"POLYGON ((-71.2499088300977 -40.3767121889903,-71.2381377444789 -40.3769407121764,-71.2378397846955 -40.3679383780712,-71.2496093064621 -40.3677099271561,-71.2499088300977 -40.3767121889903))","309,5528",998761.634013885,"1000","309,5528"
"POLYGON ((-71.2381377444789 -40.3769407121764,-71.2263665244659 -40.3771680382894,-71.2260701286028 -40.3681656322914,-71.2378397846955 -40.3679383780712,-71.2381377444789 -40.3769407121764))","310,5528",998770.925768974,"1000","310,5528"
"POLYGON ((-71.2263665244659 -40.3771680382894,-71.2145951707628 -40.3773941672896,-71.2143003388878 -40.3683916897768,-71.2260701286028 -40.3681656322914,-71.2263665244659 -40.3771680382894))","311,5528",998780.168733588,"1000","311,5528"
"POLYGON ((-71.2145951707628 -40.3773941672896,-71.2028236840736 -40.3776190991374,-71.2025304162542 -40.3686165504879,-71.2143003388878 -40.3683916897768,-71.2145951707628 -40.3773941672896))","312,5528",998789.362909856,"1000","312,5528"
"POLYGON ((-71.2028236840736 -40.3776190991374,-71.1910520651028 -40.3778428337934,-71.190760361406 -40.3688402143855,-71.2025304162542 -40.3686165504879,-71.2028236840736 -40.3776190991374))","313,5528",998798.508289864,"1000","313,5528"
"POLYGON ((-71.1910520651028 -40.3778428337934,-71.1792803145545 -40.3780653712184,-71.178990175047 -40.3690626814301,-71.190760361406 -40.3688402143855,-71.1910520651028 -40.3778428337934))","314,5528",998807.604873215,"1000","314,5528"
"POLYGON ((-71.1792803145545 -40.3780653712184,-71.1675084331332 -40.3782867113734,-71.1672198578814 -40.3692839515831,-71.178990175047 -40.3690626814301,-71.1792803145545 -40.3780653712184))","315,5528",998816.652661787,"1000","315,5528"
"POLYGON ((-71.1675084331332 -40.3782867113734,-71.1557364215431 -40.3785068542198,-71.155449410613 -40.3695040248055,-71.1672198578814 -40.3692839515831,-71.1675084331332 -40.3782867113734))","316,5528",998825.651650326,"1000","316,5528"
"POLYGON ((-71.1557364215431 -40.3785068542198,-71.1439642804887 -40.3787257997189,-71.1436788339461 -40.3697229010589,-71.155449410613 -40.3695040248055,-71.1557364215431 -40.3785068542198))","317,5528",998834.601836402,"1000","317,5528"
"POLYGON ((-71.1439642804887 -40.3787257997189,-71.1321920106746 -40.3789435478323,-71.1319081285847 -40.369940580305,-71.1436788339461 -40.3697229010589,-71.1439642804887 -40.3787257997189))","318,5528",998843.503220881,"1000","318,5528"
"POLYGON ((-71.1321920106746 -40.3789435478323,-71.1204196128052 -40.3791600985221,-71.1201372952329 -40.3701570625057,-71.1319081285847 -40.369940580305,-71.1321920106746 -40.3789435478323))","319,5528",998852.355802283,"1000","319,5528"
"POLYGON ((-71.1204196128052 -40.3791600985221,-71.1086470875852 -40.3793754517503,-71.1083663345951 -40.370372347623,-71.1201372952329 -40.3701570625057,-71.1204196128052 -40.3791600985221))","320,5528",998861.159576943,"1000","320,5528"
"POLYGON ((-71.1086470875852 -40.3793754517503,-71.0968744357192 -40.379589607479,-71.0965952473756 -40.3705864356192,-71.1083663345951 -40.370372347623,-71.1086470875852 -40.3793754517503))","321,5528",998869.914543313,"1000","321,5528"
"POLYGON ((-71.0968744357192 -40.379589607479,-71.0851016579118 -40.379802565671,-71.0848240342785 -40.370799326457,-71.0965952473756 -40.3705864356192,-71.0968744357192 -40.379589607479))","322,5528",998878.620700909,"1000","322,5528"
"POLYGON ((-71.0851016579118 -40.379802565671,-71.0733287548678 -40.3800143262887,-71.0730526960084 -40.3710110200989,-71.0848240342785 -40.370799326457,-71.0851016579118 -40.379802565671))","323,5528",998887.278047192,"1000","323,5528"
"POLYGON ((-71.0646960018159 -40.3711605769004,-71.0730526960084 -40.3710110200989,-71.0733287548678 -40.3800143262887,-71.0687319283005 -40.3800966836976,-71.0672495043631 -40.3785053423665,-71.0646960018159 -40.3711605769004))","324,5528",581711.767614327,"1000","324,5528"
"POLYGON ((-71.6576287809639 -40.3590485393732,-71.649688100919 -40.359230860352,-71.6493356083212 -40.350231263942,-71.6561740446119 -40.3500743121977,-71.6563500461701 -40.3506525146318,-71.656591494853 -40.3514445037062,-71.6568333960206 -40.3521380744047,-71.6568448935642 -40.3521693948213,-71.6571330562808 -40.3529570362821,-71.6570135543362 -40.3534707745482,-71.6567146182237 -40.3536531617458,-71.656439129619 -40.3538311012778,-71.6563334788187 -40.3539247188125,-71.6560752815211 -40.354138461951,-71.6562010305104 -40.3546842557306,-71.6563274131762 -40.3551182695679,-71.6569831356525 -40.3560187109509,-71.6574370617927 -40.3563776359309,-71.6575814597874 -40.3567133248469,-71.6575930478369 -40.3567446578589,-71.657603640038 -40.3569459010309,-71.6576091624676 -40.3570218653645,-71.6576522555212 -40.3577417254304,-71.6577135454218 -40.3583275353023,-71.6577134548902 -40.3583453630509,-71.6576287809639 -40.3590485393732))","274,5529",629108.408594827,"1000","274,5529"
"POLYGON ((-71.649688100919 -40.359230860352,-71.6379235646148 -40.3594999737376,-71.6375726326389 -40.3505002922365,-71.6493356083212 -40.350231263942,-71.649688100919 -40.359230860352))","275,5529",998418.773073731,"1000","275,5529"
"POLYGON ((-71.6379235646148 -40.3594999737376,-71.6261588700878 -40.3597678919048,-71.6258094988139 -40.3507681256898,-71.6375726326389 -40.3505002922365,-71.6379235646148 -40.3594999737376))","276,5529",998429.722627861,"1000","276,5529"
"POLYGON ((-71.6261588700878 -40.3597678919048,-71.6143940180399 -40.3600346148067,-71.6140462075478 -40.351034764255,-71.6258094988139 -40.3507681256898,-71.6261588700878 -40.3597678919048))","277,5529",998440.623456434,"1000","277,5529"
"POLYGON ((-71.6143940180399 -40.3600346148067,-71.6026290091729 -40.3603001423967,-71.6022827595421 -40.3513002078856,-71.6140462075478 -40.351034764255,-71.6143940180399 -40.3600346148067))","278,5529",998451.475559602,"1000","278,5529"
"POLYGON ((-71.6026290091729 -40.3603001423967,-71.590863844189 -40.3605644746282,-71.5905191554985 -40.3515644565352,-71.6022827595421 -40.3513002078856,-71.6026290091729 -40.3603001423967))","279,5529",998462.278933338,"1000","279,5529"
"POLYGON ((-71.590863844189 -40.3605644746282,-71.5790985237902 -40.3608276114552,-71.5787553961188 -40.3518275101575,-71.5905191554985 -40.3515644565352,-71.590863844189 -40.3605644746282))","280,5529",998473.033578741,"1000","280,5529"
"POLYGON ((-71.5790985237902 -40.3608276114552,-71.5673330486786 -40.3610895528315,-71.5669914821048 -40.3520893687065,-71.5787553961188 -40.3518275101575,-71.5790985237902 -40.3608276114552))","281,5529",998483.739491326,"1000","281,5529"
"POLYGON ((-71.5673330486786 -40.3610895528315,-71.5555674195566 -40.3613502987113,-71.5552274141582 -40.3523500321363,-71.5669914821048 -40.3520893687065,-71.5673330486786 -40.3610895528315))","282,5529",998494.396669599,"1000","282,5529"
"POLYGON ((-71.5555674195566 -40.3613502987113,-71.5438016371262 -40.3616098490491,-71.5434631929811 -40.3526095004016,-71.5552274141582 -40.3523500321363,-71.5555674195566 -40.3613502987113))","283,5529",998505.005113388,"1000","283,5529"
"POLYGON ((-71.5438016371262 -40.3616098490491,-71.53203570209 -40.3618682037993,-71.5316988192754 -40.3528677734567,-71.5434631929811 -40.3526095004016,-71.5438016371262 -40.3616098490491))","284,5529",998515.564816597,"1000","284,5529"
"POLYGON ((-71.53203570209 -40.3618682037993,-71.5202696151502 -40.3621253629168,-71.519934293743 -40.3531248512567,-71.5316988192754 -40.3528677734567,-71.53203570209 -40.3618682037993))","285,5529",998526.075780594,"1000","285,5529"
"POLYGON ((-71.5202696151502 -40.3621253629168,-71.5085033770092 -40.3623813263567,-71.5081696170862 -40.3533807337564,-71.519934293743 -40.3531248512567,-71.5202696151502 -40.3621253629168))","286,5529",998536.538002269,"1000","286,5529"
"POLYGON ((-71.5085033770092 -40.3623813263567,-71.4967369883696 -40.3626360940741,-71.496404790007 -40.3536354209112,-71.5081696170862 -40.3533807337564,-71.5085033770092 -40.3623813263567))","287,5529",998546.951480029,"1000","287,5529"
"POLYGON ((-71.4967369883696 -40.3626360940741,-71.4849704499339 -40.3628896660245,-71.4846398132077 -40.3538889126765,-71.496404790007 -40.3536354209112,-71.4967369883696 -40.3626360940741))","288,5529",998557.316208537,"1000","288,5529"
"POLYGON ((-71.4849704499339 -40.3628896660245,-71.4732037624048 -40.3631420421635,-71.4728746873904 -40.3541412090079,-71.4846398132077 -40.3538889126765,-71.4849704499339 -40.3628896660245))","289,5529",998567.632190758,"1000","289,5529"
